34,12417,1
168,4128,1
150,5971,1
118,3748,1
152,3935,1
17,2031,1
154,11378,1
106,6034,1
103,9638,1
107,4389,1
147,5845,1
151,2742,2
14,9655,1
2,13114,1
187,6527,1
60,10432,1
124,4360,1
167,6095,1
145,6787,1
150,3461,1
153,4816,1
154,8341,1
106,6832,1
118,7182,1
189,1599,1
17,11994,1
154,3162,1
169,5373,1
17,9113,1
48,2112,1
2,11136,1
14,11496,2
116,7030,1
191,1765,1
126,7781,1
35,1171,2
180,7013,1
18,2892,1
2,11385,1
34,4616,1
182,8010,1
2,10023,1
177,4791,1
118,7816,1
210,1088,1
189,10065,1
188,12923,1
20,8536,1
101,1854,2
60,10029,1
66,1786,1
9,1893,1
133,9714,2
60,8695,1
186,10415,1
187,11767,1
20,1333,2
116,12296,1
22,6826,1
22,9966,1
106,3110,1
24,10001,1
34,11605,1
177,12314,1
151,5295,1
67,11113,1
118,1683,1
198,8013,1
35,6123,1
37,4334,1
116,10511,1
53,1047,1
187,8222,1
205,11869,1
72,8773,1
55,9281,1
22,4932,1
137,1765,1
22,2031,1
119,11324,1
22,1168,1
156,1733,1
167,11118,1
2,4198,1
12,6900,1
107,6033,1
103,1474,1
103,6208,1
17,2530,1
22,10911,1
187,4893,2
126,5321,1
22,10005,1
60,9498,1
2,2572,2
167,9623,1
2,10724,1
2,4972,1
125,3492,1
2,9531,1
38,5044,2
22,7296,1
137,3480,1
144,12545,1
118,4181,1
130,9971,1
131,638,1
99,3458,1
151,6335,1
131,4029,1
150,3029,1
9,10073,1
188,7004,1
186,5941,2
187,2080,1
101,1050,4
69,5662,1
9,8429,1
116,12337,1
111,6827,1
18,3516,3
7,7590,1
118,3054,1
12,6814,1
2,1797,1
69,7019,1
133,11045,1
2,11547,1
69,10703,2
131,4830,1
2,12429,1
36,12613,1
186,12424,1
129,0,3
18,4555,1
2,10155,1
60,1047,4
150,1333,2
61,3592,1
69,10714,1
34,10345,1
52,2197,1
129,10001,1
14,11256,1
224,6143,1
37,12335,1
18,9262,1
133,7396,1
10,13182,1
18,1893,1
37,9414,1
147,11596,1
2,9968,1
20,6297,1
22,6767,1
116,9173,1
107,6772,1
117,2959,1
22,2992,1
106,7590,1
126,2267,1
151,8179,2
52,1471,1
129,10724,1
112,12814,1
211,5146,1
18,6579,1
154,3346,1
136,1333,1
136,8576,1
129,1421,1
37,4851,1
224,8316,1
53,3355,1
154,3612,1
60,10434,1
187,12199,1
28,4163,2
118,8217,1
12,9505,1
133,1765,1
41,2634,1
72,10448,1
103,11297,1
162,13184,1
166,12561,1
60,12371,1
18,2496,3
37,5335,1
194,5553,1
22,0,15
106,4085,1
14,9235,1
149,3289,1
196,10667,1
14,2674,1
126,1521,1
12,4476,1
24,9289,1
130,1599,1
20,3221,1
22,2590,1
111,5624,1
38,9028,1
154,4471,1
182,4555,2
34,10354,1
9,3208,1
166,10336,1
177,10192,2
132,4707,1
133,3444,2
147,5823,1
186,9860,1
154,11011,1
170,5188,1
60,11264,1
18,11555,1
186,8524,1
60,4303,1
18,5668,2
154,873,1
17,10375,1
184,4830,1
166,3974,1
186,4531,1
2,7144,1
2,3564,1
118,6624,1
118,1050,2
154,0,3
224,10373,1
116,1658,1
28,6750,1
150,0,4
166,2137,1
12,6892,1
53,5016,1
101,6899,1
2,10474,1
187,4859,1
7,4397,2
2,7391,1
60,2268,1
198,11071,1
20,6123,3
34,9624,1
34,9419,1
177,10606,1
22,907,1
60,6529,1
132,5263,1
35,12740,1
150,3748,2
186,10064,1
138,8741,1
52,5150,2
24,4163,1
97,0,1
22,2604,1
158,4163,4
2,6273,2
178,2341,1
188,6661,1
12,6339,1
141,5353,1
182,12877,1
150,9548,4
150,6903,1
15,0,1
34,12697,1
14,5590,1
18,5679,1
36,11878,1
35,3218,1
20,1241,2
83,6892,1
34,12855,1
9,2795,1
37,3519,1
2,6466,1
20,6372,1
128,7327,1
99,7973,1
176,12418,1
186,6405,1
136,12203,1
9,2980,1
107,7182,1
18,1516,1
14,1639,1
2,1645,1
149,3791,1
111,1044,1
2,12410,1
154,2992,2
133,11889,1
17,6772,1
9,8524,2
205,5822,1
194,2538,1
107,1074,1
111,5475,1
60,2992,1
2,10692,2
22,1227,1
34,3666,1
179,10073,2
168,6175,1
17,5858,1
117,3974,1
18,2018,1
14,2777,1
69,5929,1
14,8032,1
180,5976,1
150,3188,1
72,5956,1
18,10316,2
34,6199,1
18,12606,1
20,4675,1
198,10294,2
99,13143,2
165,5346,1
2,3368,1
17,2796,1
2,6107,1
2,3120,2
107,2602,1
111,11018,1
9,5941,1
201,12181,1
2,9780,2
156,7812,1
9,6348,1
7,4939,1
14,2986,1
118,5380,1
182,11939,1
194,13060,1
156,12430,1
83,9680,1
37,3197,1
61,12127,1
167,9483,1
35,3458,1
99,1759,1
136,5467,1
130,6837,1
128,6551,1
180,9288,1
2,12627,1
9,8375,1
205,11203,1
130,0,4
149,3405,1
117,10169,1
154,11970,1
72,10011,1
37,6666,2
20,0,8
50,3444,2
177,11874,1
56,6333,1
182,9136,1
103,1074,1
3,6524,1
118,8576,2
106,8773,1
9,6508,3
116,10906,1
158,6817,2
103,1050,1
28,10001,1
14,6508,1
2,5117,3
12,12305,1
60,3612,1
107,4055,1
60,9692,1
119,627,1
133,11814,1
29,12000,1
50,6621,1
14,8490,1
60,5193,1
52,5602,1
127,3942,1
3,1275,1
126,13122,1
118,9483,1
34,12783,1
53,3939,1
132,6750,1
12,2937,1
177,4597,1
32,5220,1
2,2796,1
177,7459,1
141,13240,1
118,5836,1
126,7213,1
32,4861,1
182,5284,2
191,2542,1
166,1718,1
50,1945,1
20,11394,1
99,9780,1
130,1560,1
167,12557,1
150,6011,1
224,4851,1
48,6367,1
14,948,1
154,4978,1
106,2009,1
149,7342,1
17,12557,1
154,9344,1
107,6057,1
34,5817,1
14,1930,3
168,2823,1
156,12418,1
118,3623,1
22,12896,1
32,6197,1
150,7296,1
20,2530,1
9,6595,1
28,10906,1
34,5310,1
176,6826,1
156,8699,1
101,4303,1
111,5662,1
111,7505,1
132,10582,1
129,6657,1
167,1366,1
9,2599,1
17,4961,1
168,12428,1
111,4748,1
176,8226,1
36,12929,1
117,12451,1
131,3448,1
149,5823,3
160,2427,1
133,4988,1
82,11028,1
187,1001,1
154,9874,1
60,7212,1
9,5336,1
166,2612,1
2,4466,2
154,1359,2
41,6863,1
180,6960,2
38,10378,1
180,12710,1
186,1332,1
129,7166,1
151,6175,1
56,12833,1
103,12661,1
38,10969,1
178,6826,1
34,4140,1
150,3612,1
66,10739,1
139,9488,1
34,13243,1
133,4751,1
107,1733,1
37,2815,1
99,10221,2
2,10018,1
19,3612,1
165,5823,4
34,6203,1
126,11117,1
106,9879,1
60,9340,2
152,4859,1
150,5049,1
18,4894,1
48,8013,1
52,4676,2
22,6541,1
129,6945,1
106,1987,1
130,2927,1
150,7069,1
60,10542,1
66,2897,1
107,9452,3
12,7213,2
20,9483,1
111,4616,1
165,5300,1
52,5112,1
17,1067,2
20,5605,1
187,10030,1
17,8936,1
37,5760,1
128,12121,1
9,12451,1
34,10244,2
9,5150,1
52,8106,1
154,2293,1
169,10030,1
28,8956,1
170,4808,1
172,11013,1
162,8106,1
166,3590,1
17,1698,2
99,8617,1
182,11425,1
103,1366,2
147,0,1
181,3959,2
18,1510,1
106,9381,2
4,9519,1
160,4274,1
10,2959,1
136,9124,1
176,10645,1
20,9175,1
147,10045,1
182,10790,1
9,4984,1
198,9344,1
2,1094,2
106,6702,1
14,11544,1
48,6334,1
9,9633,1
133,10262,1
18,5310,1
2,3221,1
133,6551,1
154,3447,1
14,1842,1
18,8128,1
150,11785,1
136,6541,1
158,11215,1
53,1366,1
107,901,1
20,10294,1
20,9614,1
187,10557,1
133,4306,2
18,4926,1
133,11616,1
133,8106,1
176,2530,1
3,2335,1
66,6651,1
22,1980,1
155,4135,1
186,12666,1
9,2812,1
107,6123,2
186,12396,1
132,3355,2
48,10418,1
117,1088,1
41,8005,1
181,0,1
176,10478,1
182,2562,1
20,10070,1
83,8106,3
60,10294,1
66,10421,1
14,8690,1
2,3937,1
2,7531,1
69,4737,1
67,7282,1
12,8498,1
117,751,1
107,8217,1
187,12661,2
66,10061,1
186,4900,1
130,3959,1
198,6826,1
14,6579,2
2,10803,1
186,12192,1
29,8478,1
154,12458,1
36,5697,1
124,3066,1
7,5754,1
111,13191,1
41,2427,1
131,1044,1
14,3974,1
12,3055,1
2,7638,1
187,6208,2
35,1759,3
224,1047,1
20,5650,1
154,10788,2
117,4306,1
150,6888,2
166,7943,1
20,1797,2
116,2118,1
18,2340,1
20,6668,1
9,2959,2
12,12857,1
176,10294,1
111,12819,1
132,1146,1
154,2532,1
107,1490,1
176,11022,3
205,2993,1
17,10876,1
118,6095,1
154,10443,1
131,12776,1
18,4940,1
37,9667,1
53,3946,1
131,8258,1
152,6361,1
17,1047,3
99,5188,1
61,6551,1
154,1074,1
18,1914,1
60,2734,1
166,1167,1
153,2652,1
18,10503,3
150,5823,3
36,4830,2
147,4336,1
128,10954,1
22,12993,1
188,9084,1
150,2619,1
14,8171,1
205,6548,2
154,6208,1
20,6334,1
60,3289,1
154,3054,1
99,3173,1
150,8217,1
35,6666,1
107,2006,1
53,5764,1
9,10705,1
154,4732,1
138,2538,1
20,10227,1
22,1050,1
180,4843,1
129,10339,1
132,10478,1
136,12067,1
9,5897,1
152,796,1
9,5361,1
116,12696,1
180,5116,1
177,11175,1
99,8844,1
2,13226,1
198,5463,1
179,4748,1
187,5650,1
53,2886,1
107,3575,1
50,3660,1
187,2776,1
9,2032,1
18,8999,1
107,6161,1
170,7030,1
35,7030,1
189,5056,1
166,12590,1
154,7296,1
130,5212,1
2,3939,1
168,13009,1
150,11411,1
20,5054,2
152,2914,1
12,3600,1
182,2674,1
118,6028,1
163,4424,1
111,11656,1
138,9386,1
2,11387,1
41,8184,1
37,1564,1
117,8498,1
2,10298,1
118,10504,1
118,7296,2
152,2530,1
69,5389,1
34,12772,1
187,0,8
9,5903,1
38,1633,1
185,1490,1
120,10888,1
12,2726,2
22,6048,1
99,5540,1
2,4389,1
9,13085,1
22,4815,1
188,12743,1
38,10448,1
136,9849,1
2,10616,2
14,6667,2
128,12697,1
18,984,1
189,1047,1
187,9704,1
118,2765,1
48,1054,1
187,1366,1
20,1490,1
133,2137,1
17,13033,1
188,9451,1
48,7609,1
99,11174,1
12,6577,1
52,1486,1
34,4650,1
2,5368,1
118,6794,1
166,4348,1
111,12932,1
18,8498,1
14,4777,1
106,4555,1
22,9074,1
198,6361,1
154,10876,1
97,1333,1
9,9778,1
118,2699,1
17,4136,1
2,10708,1
99,1874,1
18,12615,1
61,2542,1
126,4450,1
182,7266,1
118,7366,1
117,1891,1
22,7252,1
187,2187,1
176,0,6
14,9606,1
37,12476,1
116,5861,1
66,1115,1
99,5861,1
2,10678,3
180,8993,1
150,5452,1
182,5116,1
131,2272,1
103,1346,1
149,5371,1
2,2855,1
107,1582,1
176,2149,1
166,4900,1
133,2771,1
20,13172,1
9,8005,1
107,1241,1
158,11567,1
189,8936,1
14,2946,1
136,1047,1
130,3652,1
20,3078,1
133,5150,1
22,6785,1
2,8451,1
129,10522,2
72,9419,2
12,2557,1
58,4681,1
2,2024,1
18,12125,2
116,1050,1
18,1392,1
60,0,5
12,12686,1
167,10454,1
34,11577,1
168,6014,1
151,2957,1
136,4646,1
155,1718,1
141,9696,1
176,5760,1
182,4324,1
72,8973,1
116,11266,1
29,5662,1
2,3117,5
129,1500,1
118,1599,2
111,6010,1
154,3405,1
136,11802,1
118,2754,1
32,3178,1
166,5480,1
7,1534,1
132,12557,1
129,7007,1
12,5963,1
17,0,6
30,3448,1
34,12570,1
34,11283,1
182,1765,1
28,8411,1
187,9311,1
158,3959,1
177,5662,1
229,12666,1
130,3849,1
132,4194,1
111,3613,1
149,2914,1
18,4825,2
10,10538,1
48,2842,1
66,6334,1
18,4887,1
152,10566,1
2,13262,1
107,1092,2
17,6208,1
154,5256,1
130,12223,1
168,1088,1
154,12405,1
2,2765,2
107,1760,1
168,7763,1
14,3516,1
188,2726,1
61,10103,1
32,4445,1
182,627,1
24,7216,1
53,3054,1
17,7030,3
35,10607,1
2,7973,1
9,8281,1
118,11602,3
117,4100,1
2,4583,3
149,5564,1
174,10261,1
136,11950,1
25,4748,1
107,5915,1
118,9168,1
12,2427,1
61,10624,1
2,10957,2
66,4875,2
66,4163,1
2,10001,3
11,0,1
12,8049,1
106,1514,1
2,12764,1
151,12837,1
53,3405,1
18,3590,1
187,9168,1
17,1733,1
2,7719,1
182,11054,1
2,5849,1
107,5997,1
60,9940,1
99,10906,1
170,2787,1
37,1595,1
60,1393,1
41,6151,1
2,9757,2
187,12230,1
176,12683,1
99,13242,1
18,4588,1
138,950,1
17,9452,1
101,3274,1
186,11902,2
101,11802,1
176,6817,2
2,13077,1
144,11324,1
212,1433,1
2,1874,2
36,12491,1
111,10068,1
18,5150,3
158,8956,1
118,4512,1
2,5553,1
126,6568,1
177,3055,1
126,4560,1
186,9482,1
136,9704,1
99,10085,1
22,5650,1
224,6112,1
106,8007,1
2,8361,2
152,5823,3
14,643,1
184,2009,2
141,2635,1
150,7342,1
117,3208,1
2,10827,1
133,9451,1
118,0,6
129,2118,1
20,11017,1
130,4163,4
156,901,1
18,5879,1
133,12385,1
12,1392,1
187,4464,2
12,3969,3
2,12849,1
173,4359,1
52,5662,2
10,6074,1
198,4044,1
66,9261,1
22,2336,1
186,9505,1
189,9265,1
182,10068,1
2,2507,2
188,8999,1
2,10579,1
35,4495,1
131,12736,1
118,6163,1
179,2018,1
18,3996,3
144,11180,1
34,10103,1
166,9617,1
150,4884,1
187,9757,1
106,3143,1
9,2018,1
9,6078,1
154,10957,1
50,1044,1
147,1333,1
166,5415,1
67,10448,1
18,8605,1
141,5306,1
176,161,1
34,9846,1
14,10888,1
9,8757,1
133,5662,2
9,1602,1
12,1035,1
2,12508,1
36,13227,1
132,6361,1
107,4741,1
152,3346,1
154,10294,1
132,0,3
22,901,7
34,6092,1
60,3562,1
18,1217,1
107,12418,1
83,4335,1
147,5155,1
154,2031,1
166,5941,1
117,2340,1
131,11283,1
2,9946,1
170,8712,1
60,11970,1
136,2572,1
3,2348,1
20,4754,1
12,5668,1
118,1775,1
118,10876,1
118,2941,1
118,2118,1
18,6980,1
2,3061,1
178,6727,1
107,2530,2
66,11042,1
165,1050,1
12,3224,1
182,6010,1
20,2536,1
166,4825,1
34,8506,1
25,8258,1
18,6319,1
136,1874,1
162,10040,1
35,12340,1
136,12755,1
118,10971,1
176,7719,1
32,2542,1
61,1765,1
53,9319,1
18,2728,1
118,5193,1
136,0,3
27,4566,1
162,6173,1
118,7030,1
205,12246,1
2,11659,1
147,9186,1
176,9782,1
12,8184,1
133,12475,1
118,9184,1
99,10582,1
132,11174,1
72,8476,1
22,6651,1
117,9929,1
2,5650,1
38,12819,1
2,2668,1
128,4867,1
133,4898,1
